uid,gender,dob,user_age,survey_completed_at,YxZ6vHaWrjiZeuWh7u6f,4VkmpYHERksTAILQTTJK,bdBAzKDJf4fRFayyKVUv,9ZR7eWvLbWr74kHO72U8,Qdgvx8TLWNazLO6ZGuoP,HIEOGzWayi3OTZVed5S1,lJvzoqdgZxXyxOKQnlo6,DgFsclpb4ikv44YWa11a,KvIEjTzERWFzurF0UKXp,v7CDeDZbxdwxYSAR0d9X,lx7K6NXFzkjKwPPyhYJB,L0Vkyg6X7xTiRzkwlUwz 
b8eb6fb4-4323-428b-81f4-fdd275c5ce19,F,1996-11-27 00:00:00 UTC,30,2026-07-20 22:26:46 UTC,Super/hipermercado,"Menos de 1,50 €",8,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,7,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
18a3a3e1-38a6-4dab-b962-adb9951b06f7,F,1973-07-19 23:00:00 UTC,53,2026-07-25 15:17:44 UTC,Super/hipermercado,"1,50–1,99 €",4,Es igual que otros chocolates con pistacho que he probado,Turrón,,4,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
0106e0a1-992a-40dd-9ac5-8edfc6f7c49c,F,1964-12-08 23:00:00 UTC,62,2026-07-17 23:11:44 UTC,Super/hipermercado,"Menos de 1,50 €",1,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,"Lo encuentro empalagoso, demasiado dulce. ",1,Otro,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
81f777da-b05d-409f-9f62-ce9c44cd8fe2,F,1969-04-21 00:00:00 UTC,57,,Super/hipermercado,"Menos de 1,50 €",5,Es igual que otros chocolates con pistacho que he probado,Helado,,5,La calidad y el sabor del chocolate con leche exterior,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
D9CAD31A-D887-4402-9E59-0C93D71C26AD,F,1983-06-01 00:00:00 UTC,43,,Super/hipermercado,"Menos de 1,50 €",4,Es de menor calidad,Helado,,6,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
F35DD47D-555E-42D7-9F67-4995A9689EAC,NA,1974-04-12 23:00:00 UTC,52,2026-07-18 14:26:14 UTC,Super/hipermercado,"2,00–2,49 €",3,Es ligeramente mejor,Confitería / dulces / bollería,,5,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
c62677f0-7d19-40cc-ad88-503a9b69e27c,F,1977-05-25 22:00:00 UTC,49,2026-07-24 18:36:43 UTC,Super/hipermercado,"Menos de 1,50 €",7,Es igual que otros chocolates con pistacho que he probado,Turrón,,7,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
950aef9f-155e-474a-825e-b1a08525e28f,F,1979-08-25 22:00:00 UTC,47,2026-07-15 19:41:23 UTC,Tienda online,"1,50–1,99 €",6,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,4,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
077C0A82-98ED-4F5E-B72F-C586A9C37607,F,1981-03-24 00:00:00 UTC,45,2026-07-28 17:36:46 UTC,Super/hipermercado,"Menos de 1,50 €",6,Es de menor calidad,Helado,,6,La cremosidad y sedosidad de la crema de pistacho,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
6761c8f4-da97-45b7-87d9-550f483322d2,NA,1995-01-05 23:00:00 UTC,31,2026-07-20 14:13:31 UTC,Super/hipermercado,"Menos de 1,50 €",9,Es igual que otros chocolates con pistacho que he probado,Helado,,9,La cremosidad y sedosidad de la crema de pistacho,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
7841b466-83a8-42ef-805f-07414683cf51,M,1963-10-16 00:00:00 UTC,63,2026-07-18 05:29:22 UTC,Super/hipermercado,"1,50–1,99 €",9,Es igual que otros chocolates con pistacho que he probado,Helado,,9,La cremosidad y sedosidad de la crema de pistacho,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
82f78a28-7cb8-48e1-bb37-7567ca3482f4,F,2004-05-15 22:00:00 UTC,22,2026-07-20 06:59:52 UTC,Super/hipermercado,"Menos de 1,50 €",7,Es igual que otros chocolates con pistacho que he probado,Helado,,5,La calidad y el sabor del chocolate con leche exterior,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
8E867237-53C7-4472-8C45-16439919AA5B,F,1995-05-04 00:00:00 UTC,31,,Tienda de conveniencia,"2,00–2,49 €",10,Es ligeramente mejor,Crema para untar,No loseeeeee,10,Otro,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
c91f0696-feb5-43ba-b593-19009378ba5c,M,1974-07-06 00:00:00 UTC,52,2026-07-21 12:15:04 UTC,Super/hipermercado,"Menos de 1,50 €",3,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,3,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
F9E062CD-C801-4EE7-954A-5AE72B4E62DD,M,1978-01-01 00:00:00 UTC,48,2026-07-29 14:54:29 UTC,Super/hipermercado,"Menos de 1,50 €",1,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,1,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
922c7ad3-bec9-452d-92a9-9c1e6eeeeb25,NA,1960-10-11 22:00:00 UTC,66,2026-07-17 09:31:38 UTC,Tiendas gourmet,"1,50–1,99 €",5,Es de menor calidad,Chocolate,,5,No me ha convencido especialmente,,"Sí lo conocía, pero no los había probado",El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
4fcb9fcc-4700-44c3-93f4-3cc314c20aea,F,1965-01-08 00:00:00 UTC,61,2026-07-19 23:42:05 UTC,Super/hipermercado,"1,50–1,99 €",2,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,2,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
04599edf-7129-437b-b946-f6b890b65825,F,1970-08-17 00:00:00 UTC,56,2026-07-17 08:15:28 UTC,Super/hipermercado,"1,50–1,99 €",7,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,9,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
87895460-4c2f-4cba-8120-3ef02d1e11ae,M,1988-10-28 00:00:00 UTC,38,2026-07-25 21:58:20 UTC,Super/hipermercado,"Menos de 1,50 €",5,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,1,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
8852B2D4-60DA-47EC-9883-03E3C9EA61FF,M,1972-07-17 00:00:00 UTC,54,2026-07-24 09:43:38 UTC,Super/hipermercado,"1,50–1,99 €",7,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,10,La calidad y el sabor del chocolate con leche exterior,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
be2c1a94-4b5d-4ff3-be1a-530a945aa79b,NA,1995-03-26 22:00:00 UTC,31,2026-07-20 05:42:39 UTC,Super/hipermercado,"Menos de 1,50 €",2,Es de menor calidad,Helado,,2,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
b76e13fc-8e1a-4d21-a7a1-7f71ce927ef1,F,1965-06-18 00:00:00 UTC,61,2026-07-18 07:45:21 UTC,Super/hipermercado,"Menos de 1,50 €",5,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,5,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
02b1470c-ecc3-46eb-90b5-e0faa1f64387,F,1982-04-20 00:00:00 UTC,44,2026-07-20 15:27:35 UTC,Super/hipermercado,"Menos de 1,50 €",6,Es igual que otros chocolates con pistacho que he probado,Helado,,7,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
26ab2d4b-fa5f-4a1e-9747-1fdae6f7ea96,F,2001-01-27 00:00:00 UTC,25,,Super/hipermercado,"1,50–1,99 €",6,Es de menor calidad,Helado,,5,La calidad y el sabor del chocolate con leche exterior,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
2e1a6dd3-595e-4bba-89b0-6f25299dc509,F,1963-12-16 00:00:00 UTC,63,2026-07-25 10:25:49 UTC,Super/hipermercado,"Menos de 1,50 €",6,No he probado otros chocolates con pistacho anteriormente,Crema para untar,,6,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
8E867237-53C7-4472-8C45-16439919AA5B,F,1995-05-04 00:00:00 UTC,31,2026-07-23 17:14:39 UTC,Tienda de conveniencia,"2,00–2,49 €",10,Es ligeramente mejor,Crema para untar,No loseeeeee,10,Otro,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
1a10a45e-5503-40a7-ba95-f5f72fa16c12,F,1974-12-29 00:00:00 UTC,52,2026-07-25 09:18:43 UTC,Super/hipermercado,"1,50–1,99 €",3,Es de menor calidad,Barras energéticas,,4,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
5DA4AEBC-CD77-4050-B1D5-46096E13A9BD,F,2002-08-20 00:00:00 UTC,24,2026-07-28 15:36:40 UTC,Super/hipermercado,"1,50–1,99 €",6,Es igual que otros chocolates con pistacho que he probado,Helado,,6,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
f184917f-2351-44d3-8715-af9cf11bd27c,F,1970-03-08 00:00:00 UTC,56,,Tienda de conveniencia,"2,00–2,49 €",6,Es de mucho menor calidad,Chocolate,,6,La calidad y el sabor del chocolate con leche exterior,,Soy compradora/o habitual,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
ea126139-5cf7-4de2-88f9-97375fac7025,F,1974-06-28 22:00:00 UTC,52,2026-07-19 03:22:12 UTC,Tienda de conveniencia,"Menos de 1,50 €",7,No he probado otros chocolates con pistacho anteriormente,Helado,,5,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
e7d438a2-141a-4d1f-b8ae-22caeb0ed27c,M,1956-05-08 00:00:00 UTC,70,2026-07-24 23:21:38 UTC,Tiendas gourmet,"Menos de 1,50 €",6,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,5,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
110D5BCD-A67A-4FE1-8A8A-C4FD3343875E,F,1975-08-03 00:00:00 UTC,51,2026-07-21 18:09:39 UTC,Tienda online,"2,50–2,99 €",9,No he probado otros chocolates con pistacho anteriormente,Crema para untar,,9,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,,"Sí lo conocía, pero no los había probado",El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
64652c70-0d8a-473e-9b81-3474beb3e590,F,1993-09-19 00:00:00 UTC,33,2026-07-27 09:23:22 UTC,Tienda online,"3,00 € o más",8,Es de menor calidad,Chocolate,,8,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,,Soy compradora/o habitual,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
27a0f3a0-ad01-4c30-834c-c7d423b45d1a,NA,1992-06-26 22:00:00 UTC,34,,Super/hipermercado,"1,50–1,99 €",5,Es de mucho menor calidad,Chocolate,,4,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
d91d727f-51fa-4e05-916c-0d2e186d2241,M,1995-01-03 00:00:00 UTC,31,,Super/hipermercado,"Menos de 1,50 €",7,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,6,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
e11dab5b-d8db-4c58-a59f-17cf16e2d025,F,1953-11-27 23:00:00 UTC,73,2026-07-24 17:59:54 UTC,Tienda de conveniencia,"2,50–2,99 €",9,Es de mucho menor calidad,Chocolate,,9,No me ha convencido especialmente,,Los había comprado alguna vez,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
191ABC00-6442-45C9-92F8-4B54C50955B9,M,1973-05-24 23:00:00 UTC,53,,Tienda de conveniencia,"3,00 € o más",9,Es de mucho menor calidad,Helado,Muy bien todo muy bonito muy bien todo perfecto todo perfecto muy bonito,8,Otro,,Soy compradora/o habitual,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
bb0bd59b-e793-4338-816e-fa665940155d,M,1977-11-06 00:00:00 UTC,49,2026-07-23 17:37:32 UTC,Tienda de conveniencia,"3,00 € o más",10,Es de menor calidad,Crema para untar,"Si dos
",10,Otro,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
5e4c14c3-f639-426c-ba3f-aa91b48ae6e2,F,2000-04-27 00:00:00 UTC,26,,Super/hipermercado,"Menos de 1,50 €",1,Es de mucho menor calidad,No he consumido ninguno de los anteriores,,1,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
c41346d0-13bd-41e7-9622-1b152a6fd549,M,1989-03-09 23:00:00 UTC,37,2026-07-18 15:24:05 UTC,Super/hipermercado,"Menos de 1,50 €",6,Es igual que otros chocolates con pistacho que he probado,Chocolate,,6,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
e79787df-0070-470e-9f6c-2a0efb4463ad,M,1992-03-13 23:00:00 UTC,34,2026-07-27 12:46:36 UTC,Super/hipermercado,"Menos de 1,50 €",4,Es de menor calidad,Chocolate,,7,La cremosidad y sedosidad de la crema de pistacho,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
8a899757-0aeb-4a2d-9282-0763a6ccfae1,NA,1964-01-27 23:00:00 UTC,62,2026-07-26 12:45:38 UTC,Tienda online,"2,00–2,49 €",8,Es ligeramente mejor,Chocolate,Esert,9,Otro,,Los había comprado alguna vez,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
12eed840-6dcd-478a-90bc-5befe67a077b,NA,1980-04-12 22:00:00 UTC,46,2026-07-18 17:46:17 UTC,Super/hipermercado,"Menos de 1,50 €",2,No he probado otros chocolates con pistacho anteriormente,Helado,No sabe a chocolate,1,Otro,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
64dabece-f031-4601-8f97-88ad4995a096,F,1985-11-05 23:00:00 UTC,41,2026-07-21 06:12:17 UTC,Tienda de conveniencia,"Menos de 1,50 €",4,Es igual que otros chocolates con pistacho que he probado,Helado,,4,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
8b96132a-d832-44e9-a2e8-5ca933f6b2f1,F,1971-08-23 23:00:00 UTC,55,2026-07-18 14:14:16 UTC,Super/hipermercado,"1,50–1,99 €",7,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,7,La calidad y el sabor del chocolate con leche exterior,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),Indecisos
32fd1420-0733-436c-b4d5-3ce733891f21,F,1980-04-03 00:00:00 UTC,46,2026-07-21 13:48:31 UTC,Super/hipermercado,"Menos de 1,50 €",3,No he probado otros chocolates con pistacho anteriormente,Helado,,4,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
56E488FA-F8BB-4AF6-9093-7CA84F42996D,F,1967-03-23 00:00:00 UTC,59,2026-07-24 20:43:38 UTC,Super/hipermercado,"Menos de 1,50 €",5,No he probado otros chocolates con pistacho anteriormente,Helado,,1,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
ffd4501c-d56d-45de-a4a7-6fcd8f0ebb61,F,1957-05-08 00:00:00 UTC,69,2026-07-19 14:52:04 UTC,Super/hipermercado,"Menos de 1,50 €",3,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,"No me ha gustado,estaba demasiado dulce",3,Otro,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
a4c2f2b5-d833-413e-853c-ba3c672d670b,M,1970-03-27 00:00:00 UTC,56,2026-07-28 17:06:01 UTC,Tienda de conveniencia,"Menos de 1,50 €",4,Es de menor calidad,Turrón,,3,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
B89AAAA1-FEB5-4775-B7DD-B826E838A1CD,F,2005-11-14 23:00:00 UTC,21,2026-07-23 15:08:12 UTC,Super/hipermercado,"Menos de 1,50 €",3,Es de mucho menor calidad,Chocolate,,2,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
9603481c-4605-431c-83f0-6e16c2815d22,F,1979-04-17 00:00:00 UTC,47,2026-07-25 10:56:49 UTC,Super/hipermercado,"Menos de 1,50 €",5,Es de menor calidad,Chocolate,,4,No me ha convencido especialmente,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
a1a81ef1-fa7c-441a-93ea-e36c1fd99d39,M,1992-05-11 00:00:00 UTC,34,2026-07-26 14:27:43 UTC,Super/hipermercado,"Menos de 1,50 €",6,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,Probar la marca,5,Otro,,No lo conocía,El sabor o la combinación de texturas (no se adapta a mis gustos personales),No compradores
